domain,model,horizon,n_origins_x,mae_model,mae_baseline,skill,n_origins_y,dm_stat,p_value,p_value_bh,significant_bh,h_relax,h_strict,h_start,h_end,n_sign_changes
traffic,lightgbm,54,103,16.88846340443514,14.757646594236396,-0.1443873043436978,103,-0.5216301948829087,0.6030586731545458,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,55,103,16.613355038177104,15.013221734216884,-0.106581607351694,103,-0.3453352105438417,0.730553531441994,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,56,103,16.326858496131297,15.860128037191146,-0.0294279124257821,103,-0.0856716765601394,0.9318953595008924,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,57,103,17.072197431324717,15.640964195818569,-0.0915054351885016,103,-0.2953550637767949,0.7683230410585451,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,58,103,14.770767076641643,15.36577477269225,0.0387229218736202,103,,,,False,72,4,64,67,15
traffic,lightgbm,59,103,13.166971515320183,14.031057045256077,0.0615837799781477,103,,,,False,72,4,64,67,15
traffic,lightgbm,60,103,14.860311589473834,14.099655185698872,-0.0539485819870606,103,,,,False,72,4,64,67,15
traffic,lightgbm,61,103,16.867964155919676,15.069107335490829,-0.1193738142797731,103,,,,False,72,4,64,67,15
traffic,lightgbm,62,103,16.519954647364532,14.848417193198747,-0.1125734435136578,103,,,,False,72,4,64,67,15
traffic,lightgbm,63,103,18.471798885920425,17.407677415626445,-0.0611294341506318,103,-1.9544000966430288,0.0533916857718173,0.2593310451773983,False,72,4,64,67,15
traffic,lightgbm,64,103,20.6401202311212,20.91725130990908,0.0132489242817768,103,,,,False,72,4,64,67,15
traffic,lightgbm,65,103,24.71672018981209,28.6927174834335,0.138571653100375,103,0.6168167731911715,0.5387299459236203,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,66,102,27.28522845696361,30.223191915655153,0.0972089072157108,102,0.8336568151337774,0.4064416439534284,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,67,102,18.16181087716494,18.917931385517168,0.0399684560084135,102,0.3609623918849597,0.7188814653500661,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,68,102,16.23540992261028,14.92542859736487,-0.0877684226419259,102,-0.3812244082908719,0.7038374971885073,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,69,102,14.422443365071585,14.39384596431165,-0.0019867796856267,102,,,,False,72,4,64,67,15
traffic,lightgbm,70,102,15.040660314702018,14.489347312999271,-0.0380495401064842,102,-0.184306284382944,0.8541427336279823,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,71,102,13.911552998296306,14.828260192966075,0.0618216286159194,102,0.172127143830502,0.8636820019917231,0.9679064236853148,False,72,4,64,67,15
traffic,lightgbm,72,102,14.683160911031957,15.287932163606182,0.0395587347001655,102,0.0969396671892682,0.9229664101603252,0.9679064236853148,False,72,4,64,67,15
traffic,mlp,1,105,6.614609286735992,3.8643137440161257,-0.7117164197598316,105,-6.0358087732946615,2.4661867881192737e-08,1.4057264692279858e-06,True,66,3,40,42,6
traffic,mlp,2,105,7.475624042790938,5.316487780297304,-0.4061207984894293,105,-2.7322818921689542,0.0073917570707096,0.0601900218614924,False,66,3,40,42,6
traffic,mlp,3,105,8.147523252846055,6.526265432098764,-0.2484204538744778,105,-1.7198238580851923,0.0884390207202792,0.3456609521547626,False,66,3,40,42,6
traffic,mlp,4,105,9.14256076003445,7.002453388762913,-0.305622508634737,105,-1.6496508358305215,0.1020316511599586,0.3586064683830124,False,66,3,40,42,6
traffic,mlp,5,105,10.92957416381051,6.897313869992444,-0.5846131363342588,105,-2.956083675833743,0.0038554023250132,0.0488350961168344,True,66,3,40,42,6
traffic,mlp,6,105,12.998814236345394,8.389132968002016,-0.5494824418596902,105,-2.961124804261216,0.0037977411904768,0.0488350961168344,True,66,3,40,42,6
traffic,mlp,7,105,13.30984002607549,8.69239417989418,-0.5312052986347109,105,-3.0269602126085173,0.0031142389995029,0.0488350961168344,True,66,3,40,42,6
traffic,mlp,8,105,14.29044561129215,9.012471025447216,-0.5856301308422827,105,-2.7490625590407234,0.0070483988159262,0.0601900218614924,False,66,3,40,42,6
traffic,mlp,9,105,14.274879097800964,8.96794249181154,-0.5917674662649866,105,-2.741401991259482,0.0072033023375877,0.0601900218614924,False,66,3,40,42,6
traffic,mlp,10,105,15.11475222453934,9.904046674225246,-0.5261188402791637,105,-2.7041346359646594,0.0080020161394531,0.0608153226598441,False,66,3,40,42,6
traffic,mlp,11,105,14.730989946543394,10.154884101788864,-0.450631026300774,105,-5.716537126423794,1.0475504330642593e-07,3.9806916456441854e-06,True,66,3,40,42,6
traffic,mlp,12,105,13.050237049859186,10.430003464348705,-0.251220778062714,105,-2.778687049972523,0.0064775065062041,0.0601900218614924,False,66,3,40,42,6
traffic,mlp,13,105,13.41390731825504,10.888853300579491,-0.2318934738096956,105,,,,False,66,3,40,42,6
traffic,mlp,14,105,13.325946360489562,10.919876858150667,-0.2203385197098615,105,,,,False,66,3,40,42,6
traffic,mlp,15,105,16.08388978997022,13.72779320987654,-0.1716296672067123,105,,,,False,66,3,40,42,6
traffic,mlp,16,105,18.903895320399823,18.38518172083648,-0.0282136781370767,105,-0.380331163975476,0.7044752776898042,0.8839596138529132,False,66,3,40,42,6
traffic,mlp,17,105,23.770555436487623,27.320351788863693,0.129932307600191,105,1.706157423750089,0.0909634084617796,0.3456609521547626,False,66,3,40,42,6
traffic,mlp,18,104,23.090800104771343,26.823072153540902,0.1391440930928884,104,2.3928478455707105,0.0185295712620987,0.1197457107015225,False,66,3,40,42,6
traffic,mlp,19,104,17.142999071330443,13.73052216880342,-0.2485322015123634,104,,,,False,66,3,40,42,6
traffic,mlp,20,104,17.801181249699425,12.18900272181522,-0.4604296722191905,104,-4.205298008286559,5.573083403231927e-05,0.001588328769921,True,66,3,40,42,6
traffic,mlp,21,104,16.589486724562715,12.514915293040294,-0.3255772281405964,104,-2.385012707223112,0.0189072174791877,0.1197457107015225,False,66,3,40,42,6
traffic,mlp,22,104,15.991503701526248,12.494200562169311,-0.2799141187109064,104,-1.5956535270045362,0.1136300047163505,0.3701091582189703,False,66,3,40,42,6
traffic,mlp,23,104,14.321852971150085,10.627130392755392,-0.347668885376001,104,-3.5857673380284263,0.0005156502892154,0.0097973554950927,True,66,3,40,42,6
traffic,mlp,24,104,14.3098012021309,11.85423471204721,-0.2071467749485462,104,-1.7463525744528072,0.0837310160462818,0.3409048510455761,False,66,3,40,42,6
traffic,mlp,25,104,15.25935302540782,11.986406504375257,-0.2730548575870408,104,-1.5328119526401591,0.1283880674765993,0.3955740457387116,False,66,3,40,42,6
traffic,mlp,26,104,15.306975185645532,12.501018454924704,-0.2244582504088248,104,-1.9305653203284463,0.0562865752060317,0.2673612322286508,False,66,3,40,42,6
traffic,mlp,27,104,14.671748073206889,13.29209656084656,-0.103794875853088,104,-0.4854629602885188,0.6283790253149246,0.8624934619073475,False,66,3,40,42,6
traffic,mlp,28,104,14.554685544270397,12.746190094627591,-0.1418851779407455,104,-0.6187760836519467,0.5374299764605439,0.8061449646908159,False,66,3,40,42,6
traffic,mlp,29,104,15.674504641065589,12.632479904354906,-0.2408097823818407,104,-0.9717868509723602,0.3334332095386225,0.6490597334901854,False,66,3,40,42,6
traffic,mlp,30,104,17.82981270751293,13.36960183913309,-0.3336083543882895,104,-1.2186656221358938,0.2257549920196411,0.5160013024423944,False,66,3,40,42,6
traffic,mlp,31,104,18.123955571763357,14.066228187321936,-0.2884730242111883,104,-1.7661865351667754,0.0803273358882081,0.3391598626391012,False,66,3,40,42,6
traffic,mlp,32,104,18.851552279279737,15.365454886548635,-0.2268788928457257,104,-1.6231847679660398,0.1076067006020617,0.3607989373127954,False,66,3,40,42,6
traffic,mlp,33,104,18.27086068238118,14.73841257122507,-0.2396762944506505,104,-1.6411949613783787,0.1038071355845562,0.3586064683830124,False,66,3,40,42,6
traffic,mlp,34,104,17.994190342753296,14.426781262718766,-0.2472768537257381,104,-1.199160346223512,0.2332170395545887,0.5213086766514337,False,66,3,40,42,6
traffic,mlp,35,104,16.576152024732327,14.375001907814408,-0.1531234660721228,104,-1.303228485800916,0.1954025123398608,0.4739550299307263,False,66,3,40,42,6
traffic,mlp,36,104,15.709964071823698,15.054077635327635,-0.0435686896523559,104,-0.2940216299225536,0.7693330591465632,0.919691577788102,False,66,3,40,42,6
traffic,mlp,37,104,17.018274109344212,15.164590646621898,-0.122237619591482,104,-1.0213635070260023,0.3094752037959121,0.6189504075918242,False,66,3,40,42,6
traffic,mlp,38,104,17.740243461642926,14.738683162901914,-0.2036518639803659,104,-0.9667834229328152,0.3359168796133416,0.6490597334901854,False,66,3,40,42,6
traffic,mlp,39,104,19.089354741030125,18.26606634106634,-0.0450720141157507,104,-0.4541827212624358,0.6506529624915078,0.8624934619073475,False,66,3,40,42,6
traffic,mlp,40,104,20.993870827277593,22.03633527930403,0.0473066160418013,104,0.5701472171541694,0.5698194399931362,0.8436287812885392,False,66,3,40,42,6
traffic,mlp,41,104,26.62720991687145,30.44198177401302,0.1253128618714984,104,,,,False,66,3,40,42,6
traffic,mlp,42,103,27.62160535139376,30.748677569733392,0.1016977790751455,103,2.132078511111647,0.0354013931288696,0.2017879408345572,False,66,3,40,42,6
traffic,mlp,43,103,20.32842833993385,17.183191747572817,-0.1830414650878413,103,,,,False,66,3,40,42,6
traffic,mlp,44,103,20.18525936223317,13.836236001952022,-0.4588692589072221,103,,,,False,66,3,40,42,6
traffic,mlp,45,103,18.134812254480423,13.900599732881284,-0.3046064632436893,103,-2.266815905514928,0.0255118955794169,0.1530713734765014,False,66,3,40,42,6
traffic,mlp,46,103,18.449343971086307,14.541442890532696,-0.2687423187624576,103,-1.4443468471365064,0.1517062462934189,0.4238594557024281,False,66,3,40,42,6
traffic,mlp,47,103,17.474979664942722,13.622802691734734,-0.2827741882766306,103,-1.6704435930474966,0.09789753029215,0.3586064683830124,False,66,3,40,42,6
traffic,mlp,48,103,17.506257299248794,15.288506511018644,-0.1450600022070034,103,-0.7913268002838653,0.4305895969033948,0.7464519310824684,False,66,3,40,42,6
traffic,mlp,49,103,17.983153432159515,14.068193930754612,-0.2782844422443149,103,,,,False,66,3,40,42,6
traffic,mlp,50,103,17.419338404168574,14.344297079673291,-0.2143737896263176,103,,,,False,66,3,40,42,6
traffic,mlp,51,103,15.670328997197856,13.809529909590587,-0.1347474606152205,103,,,,False,66,3,40,42,6
traffic,mlp,52,103,15.476478468149509,13.63927768788206,-0.1346992723742053,103,,,,False,66,3,40,42,6
traffic,mlp,53,103,18.890374740638286,13.493088303282478,-0.4000037883130731,103,-1.4762610064716375,0.1429544473274002,0.4221174132210403,False,66,3,40,42,6
traffic,mlp,54,103,19.386891532070223,14.757646594236396,-0.3136844962557774,103,-1.4708551609526723,0.1444085887335138,0.4221174132210403,False,66,3,40,42,6
traffic,mlp,55,103,19.590255543095957,15.013221734216884,-0.304866862683276,103,-1.2489916468547162,0.214526957650301,0.5095015244194651,False,66,3,40,42,6
traffic,mlp,56,103,19.05089485759683,15.860128037191146,-0.2011816558430998,103,-0.7637272601022881,0.4467927856655802,0.7464519310824684,False,66,3,40,42,6
traffic,mlp,57,103,18.46406156897877,15.640964195818569,-0.1804938198065133,103,-0.693956443866468,0.4892869774716151,0.7747043809967239,False,66,3,40,42,6
traffic,mlp,58,103,16.304339090030286,15.36577477269225,-0.0610814834411106,103,-0.5241364843815016,0.6013207308231339,0.8624934619073475,False,66,3,40,42,6
traffic,mlp,59,103,14.874292878226736,14.031057045256077,-0.0600978123209725,103,-0.5171402617557694,0.6061778584012796,0.8624934619073475,False,66,3,40,42,6
traffic,mlp,60,103,15.236934744558976,14.099655185698872,-0.0806600972776718,103,-0.3866397193813161,0.6998283699765191,0.8839596138529132,False,66,3,40,42,6
traffic,mlp,61,103,17.215875726464294,15.069107335490829,-0.1424615501886688,103,,,,False,66,3,40,42,6
traffic,mlp,62,103,17.078902507543447,14.848417193198747,-0.1502170423502353,103,,,,False,66,3,40,42,6
traffic,mlp,63,103,19.21250866185674,17.407677415626445,-0.103680186801379,103,,,,False,66,3,40,42,6
traffic,mlp,64,103,21.05061026306601,20.917251309909076,-0.006375548640741,103,,,,False,66,3,40,42,6
traffic,mlp,65,103,27.658199565176854,28.6927174834335,0.0360550693343685,103,0.1543622362688453,0.87762914607341,0.9583962322901508,False,66,3,40,42,6
traffic,mlp,66,102,29.35651219616151,30.223191915655153,0.0286759824016045,102,0.1372069595464945,0.8911403563399647,0.9583962322901508,False,66,3,40,42,6
traffic,mlp,67,102,19.16455905387996,18.917931385517168,-0.0130367143921241,102,,,,False,66,3,40,42,6
traffic,mlp,68,102,18.6279057835578,14.92542859736487,-0.2480650496593854,102,,,,False,66,3,40,42,6
traffic,mlp,69,102,16.93391284872253,14.39384596431165,-0.176468950043565,102,,,,False,66,3,40,42,6
traffic,mlp,70,102,18.142606496570092,14.489347312999271,-0.2521341441165716,102,-1.8293548552547776,0.0702967143694504,0.3082240553122056,False,66,3,40,42,6
traffic,mlp,71,102,17.149186407731563,14.828260192966075,-0.156520467307853,102,-0.4610579128731946,0.6457483758820133,0.8624934619073475,False,66,3,40,42,6
traffic,mlp,72,102,16.532482322766164,15.287932163606182,-0.081407357505334,102,-0.2595278449852652,0.7957562677478851,0.925675658400601,False,66,3,40,42,6
traffic,ridge,1,105,5.174783828926537,3.8643137440161257,-0.3391210371931288,105,-3.822043687093097,0.0002256784308205,0.0095913333098734,True,72,5,63,67,15
traffic,ridge,2,105,6.778106993849107,5.316487780297304,-0.2749219548605957,105,-2.0245922513297,0.0454722157872746,0.2415711463698966,False,72,5,63,67,15
traffic,ridge,3,105,7.62117221786886,6.526265432098764,-0.1677692697549366,105,-1.0792638795725191,0.2829668008323094,0.8366565554283034,False,72,5,63,67,15
traffic,ridge,4,105,8.550357525977013,7.002453388762913,-0.2210516873554742,105,-1.3027640370035856,0.1955326306542248,0.6648109442243646,False,72,5,63,67,15
traffic,ridge,5,105,10.293976923042113,6.897313869992441,-0.4924617201817136,105,-2.9176199622407,0.004322631540645,0.0459279601193536,True,72,5,63,67,15
traffic,ridge,6,105,12.2416707560925,8.389132968002016,-0.459229553612382,105,-2.960050397126606,0.0038099633361385,0.0459279601193536,True,72,5,63,67,15
traffic,ridge,7,105,13.18970731874266,8.69239417989418,-0.5173848591968973,105,-3.749468742137363,0.0002916091436309,0.0099147108834509,True,72,5,63,67,15
traffic,ridge,8,105,14.07043537999011,9.012471025447216,-0.5612183762101925,105,-3.322546190596956,0.0012318589269413,0.0261770021975032,True,72,5,63,67,15
traffic,ridge,9,105,14.19006884022864,8.96794249181154,-0.5823104188263168,105,-3.160087014926813,0.0020659852310211,0.0319288626612366,True,72,5,63,67,15
traffic,ridge,10,105,14.8148442831228,9.904046674225246,-0.4958374864768806,105,-3.020532204328604,0.0031755821584416,0.0415268436103902,True,72,5,63,67,15
traffic,ridge,11,105,13.96906205333726,10.154884101788864,-0.3756003429794434,105,-3.3859633632937904,0.0010019120938495,0.0243321508506328,True,72,5,63,67,15
traffic,ridge,12,105,12.646629755529329,10.430003464348705,-0.2125240225238065,105,-2.931924013685073,0.0041431077120897,0.0459279601193536,True,72,5,63,67,15
traffic,ridge,13,105,12.47550994301982,10.888853300579491,-0.1457138413606771,105,,,,False,72,5,63,67,15
traffic,ridge,14,105,12.958550840873304,10.919876858150667,-0.1866938619551332,105,,,,False,72,5,63,67,15
traffic,ridge,15,105,15.639228490446987,13.72779320987654,-0.1392383503559227,105,,,,False,72,5,63,67,15
traffic,ridge,16,105,18.10311026804277,18.38518172083648,0.0153423260687182,105,0.1879733430840424,0.8512638243076824,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,17,105,24.009464802506535,27.320351788863693,0.121187567859457,105,1.7460372653235876,0.0837573976709651,0.3390180381920017,False,72,5,63,67,15
traffic,ridge,18,104,23.97067097187577,26.823072153540902,0.1063413305283373,104,1.9609717610294848,0.0525824609945677,0.2593310451773983,False,72,5,63,67,15
traffic,ridge,19,104,15.173821369779066,13.730522168803418,-0.105116118908785,104,-4.352871947001371,3.1756062068177826e-05,0.0026992652757951,True,72,5,63,67,15
traffic,ridge,20,104,14.92931126858848,12.18900272181522,-0.2248181093494059,104,-2.4938948286989486,0.0142261153607334,0.1151637910154615,False,72,5,63,67,15
traffic,ridge,21,104,13.4133917481569,12.514915293040294,-0.0717924519725883,104,-0.5376848915424475,0.5919544550600981,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,22,104,13.049543159144262,12.494200562169311,-0.0444480296447655,104,-0.2378924037594108,0.8124371390758225,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,23,104,11.62385181259694,10.627130392755392,-0.0937902691512115,104,-0.7536881141662044,0.4527559859676739,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,24,104,12.24374317947962,11.85423471204721,-0.0328581706785813,104,-0.2275517828953241,0.8204457846640323,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,25,104,12.784452701375857,11.986406504375257,-0.0665792701681944,104,-0.423511173892477,0.6728054062255144,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,26,104,12.352989026184586,12.501018454924704,0.0118413895054927,104,0.1071473580655322,0.9148805026678704,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,27,104,12.376668160978532,13.29209656084656,0.0688701286270015,104,0.3774944728451345,0.7065828992104786,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,28,104,12.386834730194762,12.746190094627591,0.0281931590353651,104,0.1255286778337369,0.9003497121039168,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,29,104,14.706167559675764,12.632479904354906,-0.1641552308827325,104,-0.763160597081927,0.4471120434240527,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,30,104,16.68190847276856,13.36960183913309,-0.2477490858359208,104,-1.035603297262711,0.302812522962959,0.8579688150617172,False,72,5,63,67,15
traffic,ridge,31,104,16.940803334193962,14.066228187321936,-0.2043600536398886,104,-1.109480962870543,0.2698064226399312,0.8339471245234239,False,72,5,63,67,15
traffic,ridge,32,104,17.75345139562033,15.365454886548635,-0.155413329882099,104,-0.7718741078528882,0.4419563522813465,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,33,104,16.96673699698404,14.73841257122507,-0.1511916168033928,104,-0.7560439698445605,0.4513485061509326,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,34,104,16.02913367867399,14.426781262718764,-0.1110679081338796,104,-0.5729091052051225,0.5679548356660216,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,35,104,14.706717220673053,14.375001907814408,-0.0230758447884671,104,-0.166712676449196,0.8679229728146081,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,36,104,14.324386579997894,15.054077635327635,0.0484713227210522,104,0.3476502286800317,0.7288123037731022,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,37,104,15.375960349666553,15.164590646621898,-0.0139383718275138,104,-0.1079852565543348,0.9142174613318303,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,38,104,15.601760086964276,14.738683162901914,-0.0585586184683564,104,-0.328001540947528,0.7435763136710078,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,39,104,17.632826655182555,18.26606634106634,0.0346675454944624,104,0.256315646673221,0.798218357742561,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,40,104,20.21372629821555,22.03633527930403,0.0827092598650115,104,0.7502421223087434,0.4548192787039213,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,41,104,25.783806855590633,30.44198177401302,0.1530181232287204,104,,,,False,72,5,63,67,15
traffic,ridge,42,103,27.00905632645401,30.748677569733392,0.121618929295365,103,2.5079045413789616,0.0137217470991082,0.1151637910154615,False,72,5,63,67,15
traffic,ridge,43,103,17.380452782767485,17.183191747572817,-0.0114798832540834,103,,,,False,72,5,63,67,15
traffic,ridge,44,103,16.316483121663012,13.836236001952022,-0.1792573586747925,103,,,,False,72,5,63,67,15
traffic,ridge,45,103,15.573404834051097,13.900599732881284,-0.1203404984903537,103,-0.7953158535167428,0.4282766480972904,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,46,103,15.9470328854598,14.541442890532696,-0.0966609713704698,103,-0.4708746512299681,0.6387357083480731,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,47,103,14.750494171872251,13.622802691734732,-0.0827796970752365,103,-0.4477487508644728,0.6552840445681425,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,48,103,15.020156442047073,15.288506511018644,0.0175524057093586,103,0.1164436031599374,0.907529938347686,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,49,103,15.399841433435064,14.068193930754612,-0.0946566068988661,103,,,,False,72,5,63,67,15
traffic,ridge,50,103,14.356183867486196,14.344297079673291,-0.0008286769122864,103,,,,False,72,5,63,67,15
traffic,ridge,51,103,13.150945010177086,13.809529909590587,0.0476906095808606,103,,,,False,72,5,63,67,15
traffic,ridge,52,103,13.191835454802831,13.63927768788206,0.0328054200023187,103,,,,False,72,5,63,67,15
traffic,ridge,53,103,15.515135912867274,13.493088303282478,-0.1498580283575918,103,-0.6845710399669092,0.4951672159251823,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,54,103,17.835671782197483,14.757646594236396,-0.208571547523249,103,-1.0882659642256818,0.2790424279939185,0.8366565554283034,False,72,5,63,67,15
traffic,ridge,55,103,18.19244918101222,15.013221734216884,-0.2117618392026745,103,-0.7383424081101939,0.4620018539965982,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,56,103,18.85575913203725,15.860128037191146,-0.1888781154743208,103,-0.5916639509721318,0.5553847284891631,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,57,103,18.323798230103943,15.640964195818569,-0.1715261284852631,103,-0.5752567051322143,0.5663845371369005,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,58,103,16.421287040472432,15.36577477269225,-0.0686924208765584,103,,,,False,72,5,63,67,15
traffic,ridge,59,103,14.73076109065369,14.031057045256077,-0.0498682346697596,103,-0.4765200119523714,0.6347231835002503,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,60,103,14.625688143959138,14.099655185698872,-0.0373082143734844,103,-0.2328175990793558,0.8163695871778207,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,61,103,16.027788732042794,15.069107335490829,-0.0636189905087525,103,,,,False,72,5,63,67,15
traffic,ridge,62,103,15.511633362420636,14.848417193198747,-0.0446657822576317,103,,,,False,72,5,63,67,15
traffic,ridge,63,103,16.96156138178067,17.407677415626445,0.0256275448581847,103,,,,False,72,5,63,67,15
traffic,ridge,64,103,19.7582214794276,20.91725130990908,0.0554102359487556,103,,,,False,72,5,63,67,15
traffic,ridge,65,103,26.324647795830465,28.6927174834335,0.0825320811446425,103,0.4828254472988169,0.6302543454107421,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,66,102,27.487855155810767,30.223191915655153,0.0905045624392678,102,1.2523696345599655,0.2133273885565714,0.7110912951885714,False,72,5,63,67,15
traffic,ridge,67,102,17.47735330356542,18.917931385517168,0.0761488163052859,102,,,,False,72,5,63,67,15
traffic,ridge,68,102,16.819528616323513,14.92542859736487,-0.126904229691136,102,-0.8351157217042601,0.4056236661142578,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,69,102,16.00575092874005,14.39384596431165,-0.1119857033641311,102,,,,False,72,5,63,67,15
traffic,ridge,70,102,16.18534402512985,14.489347312999271,-0.1170512843328006,102,,,,False,72,5,63,67,15
traffic,ridge,71,102,15.189480021482188,14.828260192966075,-0.0243602299808212,102,-0.0618233048350596,0.950825722090868,0.9679064236853148,False,72,5,63,67,15
traffic,ridge,72,102,14.914540990017551,15.287932163606182,0.0244239161707892,102,0.0682124463512533,0.9457513788966412,0.9679064236853148,False,72,5,63,67,15
pm10,extratrees,1,2536,5.664065849615007,5.543769716088328,-0.0216993381196142,2536,-1.0038590390303677,0.3155423725121895,0.34875735909242,False,7,6,2,7,1
pm10,extratrees,2,2535,7.139930059518645,7.529322813938199,0.0517168361673529,2535,1.8741511820810048,0.0610245670130975,0.0711953281819471,False,7,6,2,7,1
pm10,extratrees,3,2534,7.610820386703263,8.399960536700869,0.0939456973100906,2534,2.9914229291190275,0.0028035870570022,0.0034632545998262,True,7,6,2,7,1
pm10,extratrees,4,2533,7.840312202935587,8.92946440321095,0.1219728475409694,2533,3.677296537799756,0.0002406234324987,0.0003368728054982,True,7,6,2,7,1
pm10,extratrees,5,2532,8.047134746317287,9.236966824644549,0.1288119900087492,2532,3.7558034339294464,0.0001766824309676,0.0002650236464515,True,7,6,2,7,1
pm10,extratrees,6,2531,8.056365539109908,9.47346239957856,0.1495859486951353,2531,4.315042201298092,1.657012104083755e-05,3.163386744159896e-05,True,7,6,2,7,1
pm10,extratrees,7,2530,7.948674620877019,9.605401844532278,0.1724787000554614,2530,4.736220051971411,2.2977468112639343e-06,6.031585379567828e-06,True,7,6,2,7,1
pm10,knn,1,2536,5.845294426919033,5.543769716088328,-0.0543898333214785,2536,-2.2586023019971257,0.0239927894771709,0.0305362775163994,True,7,6,2,7,1
pm10,knn,2,2535,7.246942800788955,7.529322813938199,0.0375040385606133,2535,1.310877631463998,0.1900178933134357,0.2046346543375462,False,7,6,2,7,1
pm10,knn,3,2534,7.9643712181005,8.399960536700869,0.0518561148825883,2534,1.5888381724417666,0.1122217338021422,0.1309253561024993,False,7,6,2,7,1
pm10,knn,4,2533,8.141768653770232,8.92946440321095,0.0882131014663624,2533,2.5627545745672307,0.0104418763779499,0.0146186269291298,True,7,6,2,7,1
pm10,knn,5,2532,8.235755660874144,9.236966824644549,0.1083917678581608,2532,3.163969420697371,0.0015747944104367,0.0027558902182642,True,7,6,2,7,1
pm10,knn,6,2531,8.47096009482418,9.47346239957856,0.105822165378413,2531,3.0635802522206905,0.0022101028598406,0.0034379377819744,True,7,6,2,7,1
pm10,knn,7,2530,8.421600790513834,9.605401844532278,0.1232432617790273,2530,3.416555066940232,0.0006442064474707,0.0012884128949415,True,7,6,2,7,1
pm10,lightgbm,1,2536,5.563884980933665,5.543769716088328,-0.0036284452413239,2536,-0.1715215075968659,0.8638274103943244,0.8638274103943244,False,7,6,2,7,1
pm10,lightgbm,2,2535,6.89799061056344,7.529322813938199,0.0838497988432697,2535,3.036264249782316,0.0024196798797877,0.0031758298422214,True,7,6,2,7,1
pm10,lightgbm,3,2534,7.411761251749522,8.399960536700869,0.1176433247077453,2534,3.7718372846456094,0.0001657605961606,0.0002650236464515,True,7,6,2,7,1
pm10,lightgbm,4,2533,7.663170808978785,8.92946440321095,0.1418106996178648,2533,4.2937446529387655,1.8229877901232427e-05,3.190228632715675e-05,True,7,6,2,7,1
pm10,lightgbm,5,2532,7.900662620855512,9.236966824644549,0.1446691570033282,2532,4.409312068318665,1.0802904770734756e-05,2.5206777798381097e-05,True,7,6,2,7,1
pm10,lightgbm,6,2531,7.930315479370295,9.47346239957856,0.1628915443076983,2531,4.771388866221217,1.933657513886189e-06,5.800972541658567e-06,True,7,6,2,7,1
pm10,lightgbm,7,2530,7.9289982641502705,9.605401844532278,0.1745271678910833,2530,4.95983723292538,7.523048242141783e-07,2.633066884749624e-06,True,7,6,2,7,1
pm10,mlp,1,2536,5.457249319468748,5.543769716088328,0.0156067804130631,2536,0.7987847053498697,0.4244900900254913,0.4244900900254912,False,7,7,1,7,0
pm10,mlp,2,2535,6.728393569120075,7.529322813938199,0.1063746720137238,2535,4.122009246076424,3.876517542966696e-05,9.045207600255624e-05,True,7,7,1,7,0
pm10,mlp,3,2534,7.104520324403627,8.399960536700869,0.154219797418957,2534,5.256328918680287,1.5922244278598896e-07,4.458228398007691e-07,True,7,7,1,7,0
